obsid,species,duration,attempts,Rinter,Rintra,Iinter,Iintra,Successes,rsa,roa,isa,ioa,Failures
080702Aero,Rheg,01:58:00,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,1
080702Aero,Rheg,01:52:00,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,1
080705Aero,Rheg,04:15:00,4,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,3
080705Aero,Rheg,03:30:00,4,1,0,0,0,2,TRUE,FALSE,FALSE,FALSE,2
080705Aero,Rheg,02:00:00,4,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,3
080705Aero,Rheg,01:45:00,5,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,5
080705Aero,Rheg,05:00:00,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,1
080705Aero,Rheg,02:10:00,5,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,2
080705Aero,Rheg,03:11:00,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,1
080709Celina,Rheg,01:03:00,1,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,1
080709Celina,Rheg,01:20:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
080709Celina,Rheg,01:14:00,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0
080709Celina,Rheg,01:41:00,1,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,0
080702Celina,G. sal,01:30:00,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,0
080702Celina,G. sal,01:44:00,5,1,0,0,0,3,TRUE,FALSE,FALSE,FALSE,2
080703Aero,G. sal,03:34:00,5,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,2
080703Aero,G. sal,00:56:00,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,1
080703Aero,G. sal,02:27:00,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,0
080703Aero,G. sal,01:13:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
080703Aero,G. sal,01:21:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
080703Aero,G. sal,02:20:00,4,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,1
080703Aero,G. sal,01:33:00,1,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,1
080703Aero,G. sal,01:03:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
080703Aero,G. sal,00:57:00,1,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,0
080710Celina,Phleg,02:02:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
080710Celina,Phleg,01:38:00,3,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,2
080710Celina,Phleg,01:05:00,2,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,2
080710Celina,Phleg,01:29:00,7,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,6
080710Celina,Phleg,01:42:00,6,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE,2
080710Celina,Phleg,01:12:00,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,1
080710Celina,Phleg,01:02:00,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,2
080710Celina,Phleg,01:32:00,7,0,1,0,0,1,FALSE,TRUE,FALSE,FALSE,6
080710Celina,Phleg,01:00:00,5,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,5
080710Celina,Phleg,01:37:00,4,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,4
080710Celina,Phleg,01:35:00,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,1
080710Celina,Phleg,01:07:00,3,0,1,0,0,2,FALSE,TRUE,FALSE,FALSE,1
080710Celina,Phleg,01:01:00,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,1
080710Celina,Phleg,01:33:00,2,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE,2
080710Celina,Phleg,01:12:00,1,0,0,0,1,1,FALSE,FALSE,FALSE,TRUE,0
080710Celina,Phleg,01:04:00,2,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,1
080710Celina,Phleg,01:00:00,4,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,4
080710Celina,Phleg,01:22:00,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,2
080710Celina,Phleg,01:18:00,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,0
080710Celina,Phleg,02:02:00,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,1
080710Celina,Phleg,02:04:00,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,1
080710Celina,Phleg,01:01:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
080710Celina,Phleg,01:08:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
080710Celina,Phleg,02:16:00,4,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,1
080710Celina,Phleg,01:02:00,3,0,1,0,0,1,FALSE,TRUE,FALSE,FALSE,2
080710Celina,Phleg,01:28:00,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,0
080710Celina,Phleg,01:50:00,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1
080710Celina,Phleg,01:35:00,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0
080710Celina,Phleg,01:20:00,5,0,0,0,1,2,FALSE,FALSE,FALSE,TRUE,3
080710Celina,Phleg,01:35:00,5,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,2
080710Celina,Phleg,01:57:00,8,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,5
080710Celina,Phleg,01:02:00,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0
080710Celina,Phleg,02:04:00,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,1
080710Celina,Phleg,01:07:00,1,0,1,0,0,1,FALSE,TRUE,FALSE,FALSE,0
080711Celina,Phleg,02:27:00,4,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,2
080712Celina,Phleg,01:32:00,1,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE,1
080712Celina,Phleg,01:36:00,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,1
080712Celina,Phleg,03:46:00,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,1
080712Celina,Phleg,02:46:00,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0
080712Celina,Phleg,02:45:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
080712Celina,Phleg,01:52:00,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,1
080712Celina,Phleg,01:56:00,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,1
080712Celina,Phleg,01:50:00,4,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,2
080712Celina,Phleg,02:21:00,5,0,1,0,0,2,FALSE,TRUE,FALSE,FALSE,3
080712Celina,Phleg,05:11:00,2,0,0,0,3,2,FALSE,FALSE,FALSE,TRUE,0
080712Celina,Phleg,03:07:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
080712Celina,Phleg,01:39:00,5,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE,1
080712Celina,Phleg,02:56:00,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,1
080712Celina,Phleg,02:39:00,1,0,0,0,1,1,FALSE,FALSE,FALSE,TRUE,0
080710Celina,D. mer,02:18:00,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1
080710Celina,D. mer,02:17:00,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0
080710Celina,D. mer,01:12:00,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0
080710Celina,D. mer,01:36:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
080712Celina,D. mer,02:05:00,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,2
080712Celina,D. mer,02:41:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
080712Celina,Rheg,01:02:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
080710Celina,Rheg,01:24:00,4,1,0,0,0,2,TRUE,FALSE,FALSE,FALSE,2
080710Celina,Rheg,01:10:00,3,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,0
080710Celina,Rheg,01:15:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
080704Celina,G. sal,01:04:00,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,1
080705Aero,G. sal,01:59:00,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0
080703Aero,G. sal,02:38:00,2,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,1
080705Celina,G. sal,02:13:00,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,0
080702Celina,G. sal,03:05:00,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,0
080705Aero,G. sal,01:30:00,3,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,0
080705Aero,G. sal,04:30:00,7,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE,3
080705Aero,G. sal,03:45:00,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1
080705Aero,G. sal,01:00:00,1,0,0,0,1,1,FALSE,FALSE,FALSE,TRUE,0
080705Celina,G. sal,02:15:00,1,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,0
080705Celina,G. sal,01:07:00,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,2
080710Celina,G. sal,01:15:00,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,1
080712Celina,M. fort,05:14:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
080709Celina,D. mer,03:00:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
080716Celina,Phleg,03:41:00,3,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,2
080716Celina,Phleg,01:32:00,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1
080716Celina,Phleg,01:37:00,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,0
080716Celina,Phleg,02:32:00,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0
080716Celina,Phleg,01:02:00,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1
080716Celina,Phleg,01:30:00,4,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,4
080716Celina,Phleg,01:00:00,0,0,0,0,1,0,FALSE,FALSE,FALSE,TRUE,0
080716Celina,Phleg,01:25:00,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,2
080716Celina,Phleg,01:12:00,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,1
080716Celina,Phleg,01:37:00,4,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,2
080716Celina,Phleg,01:46:00,3,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,3
080716Celina,Phleg,01:09:00,2,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,2
080716Celina,Phleg,02:58:00,7,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,7
080716Celina,Phleg,01:13:00,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1
080716Celina,Phleg,01:12:00,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1
080716Celina,Phleg,01:02:00,4,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,3
080716Celina,Phleg,01:33:00,4,0,1,0,1,2,FALSE,TRUE,FALSE,TRUE,2
080716Celina,Phleg,01:36:00,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,2
080716Celina,Phleg,01:13:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
080716Celina,Phleg,02:29:00,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0
080709Celina,Phleg,02:00:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
080709Celina,Phleg,01:00:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
080711Celina,Phleg,03:40:00,1,0,1,0,0,1,FALSE,TRUE,FALSE,FALSE,0
080711Celina,Phleg,01:00:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
080711Celina,Phleg,03:00:00,3,0,0,2,0,3,FALSE,FALSE,TRUE,FALSE,0
080711Celina,Phleg,02:40:00,4,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,2
080711Celina,Phleg,01:00:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
080711Celina,Phleg,01:00:00,3,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,0
080709Celina,Rheg,02:20:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
080709Celina,Rheg,04:00:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
080711Celina,Rheg,01:30:00,3,1,0,0,0,2,TRUE,FALSE,FALSE,FALSE,1
080711Celina,Rheg,02:50:00,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0
080711Celina,Rheg,01:00:00,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,0
080711Celina,Rheg,05:20:00,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,0
080716Celina,M. fort,01:46:00,4,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,4
080716Celina,M. fort,01:21:00,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1
080716Celina,M. fort,01:10:00,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,2
080709Celina,M. fort,01:00:00,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,0
080711Celina,M. fort,01:00:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
080711Celina,M. fort,01:15:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
080711Celina,M. fort,03:50:00,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0
080711Celina,M. fort,01:30:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
080711Celina,M. fort,01:00:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
080711Celina,M. fort,02:18:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
080715Celina,M. fort,01:03:00,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,1
080715Celina,M. fort,01:29:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
080704Celina,M. fort,01:26:00,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1
080704Celina,M. fort,01:05:00,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0
080704Celina,M. fort,01:03:00,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,0
080704Celina,M. fort,01:04:00,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,1
080704Celina,M. fort,02:12:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
080702Celina,M. fort,02:38:00,2,0,0,1,0,1,FALSE,FALSE,TRUE,FALSE,1
080702Celina,M. fort,01:43:00,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,1
080702Celina,M. fort,04:50:00,4,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,3
080705Celina,M. fort,01:26:00,4,1,0,0,0,3,TRUE,FALSE,FALSE,FALSE,1
080704Celina,M. fort,02:15:00,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1
080708Celina,M. fort,02:41:00,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,2
080709Celina,M. fort,01:02:00,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0
080709Celina,M. fort,01:00:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
080709Celina,M. fort,01:50:00,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,0
080709Celina,M. fort,01:24:00,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,1
080709Celina,M. fort,01:18:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
080709Celina,M. fort,02:59:00,3,1,0,0,0,2,TRUE,FALSE,FALSE,FALSE,1
080710Celina,M. fort,01:03:00,1,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,1
080710Celina,M. fort,02:44:00,2,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,2
080710Celina,M. fort,01:37:00,2,2,0,0,0,2,TRUE,FALSE,FALSE,FALSE,0
080710Celina,M. fort,01:22:00,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,1
080710Celina,M. fort,01:37:00,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1
080710Celina,M. fort,01:58:00,4,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,3
080710Celina,M. fort,01:01:00,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,1
080710Celina,M. fort,01:00:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
080710Celina,M. fort,01:40:00,8,1,0,0,0,7,TRUE,FALSE,FALSE,FALSE,1
080710Celina,M. fort,01:56:00,2,0,1,0,0,1,FALSE,TRUE,FALSE,FALSE,1
080710Celina,M. fort,01:24:00,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,0
080711Celina,Phleg,02:30:00,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,0
080711Celina,Phleg,02:30:00,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0
080711Celina,Phleg,01:30:00,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,0
080711Celina,Phleg,02:00:00,4,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,2
080711Celina,Phleg,02:30:00,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,0
080711Celina,Phleg,02:45:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
080715Celina,Phleg,01:59:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0
080715Celina,Phleg,03:38:00,5,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,2
080715Celina,Phleg,01:22:00,8,0,0,0,0,7,FALSE,FALSE,FALSE,FALSE,1
080716Celina,Phleg,06:09:00,10,0,0,0,0,8,FALSE,FALSE,FALSE,FALSE,2
080716Celina,Phleg,01:03:00,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,0
